등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C3,완료,CH000010537,P2,상,Low,2017-08-19,D42,2017-10-21,2017-10-22,D22
C3,완료,CH000010538,P2,상,Low,2017-08-19,D35,2017-10-09,2017-10-09,D22
C3,완료,CH000010539,P2,상,Low,2017-08-19,D21,2017-10-13,2017-10-13,D22
C3,완료,CH000010540,P2,상,Low,2017-08-19,D35,2017-10-23,2017-10-16,D22
C3,완료,CH000010541,P2,상,Low,2017-08-19,D90,2017-10-09,2017-10-09,D22
C3,완료,CH000010542,P2,상,Low,2017-08-19,D35,2017-10-13,2017-10-13,D22
C3,완료,CH000010543,P2,상,Low,2017-08-19,D16,2017-10-23,2017-10-16,D22
C3,완료,CH000010544,P2,상,Low,2017-08-19,D42,2017-10-07,2017-10-07,D22
C3,완료,CH000010545,P2,상,Low,2017-08-19,D18,2017-10-07,2017-10-07,D22
C3,완료,CH000010546,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D16
C3,완료,CH000010547,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D53
C3,완료,CH000010548,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D88
C3,완료,CH000010549,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D88
C3,완료,CH000010550,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D88
C3,완료,CH000010551,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D88
C3,완료,CH000010552,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D88
C3,완료,CH000010553,P2,상,Low,2017-08-18,D35,2017-10-09,2017-10-09,D88
C3,완료,CH000010554,P2,상,Low,2017-08-18,D35,2017-10-12,2017-10-13,D88
C3,완료,CH000010555,P2,상,Low,2017-08-18,D35,2017-10-13,2017-10-13,D88
C3,완료,CH000010556,P2,상,Low,2017-08-18,D35,2017-10-09,2017-10-09,D88
C3,완료,CH000010557,P2,상,Low,2017-08-18,D35,2017-10-08,2017-10-07,D88
C3,완료,CH000010558,P2,상,Low,2017-08-18,D35,2018-03-12,2018-03-12,D88
C3,완료,CH000010559,P2,상,Low,2017-08-18,D35,2017-10-07,2017-10-07,D15
C3,완료,CH000010560,P2,상,Low,2017-08-18,D35,2017-10-09,2017-10-09,D22
C3,완료,CH000010561,P2,상,Low,2017-08-18,D35,2017-10-13,2017-10-13,D22
C3,완료,CH000010562,P2,상,Low,2017-08-18,D35,2017-10-13,2017-10-13,D90
C3,완료,CH000010563,P2,상,Low,2017-08-18,D35,2017-10-08,2017-10-07,D90
C3,완료,CH000010564,P2,상,Low,2017-08-18,D42,2017-10-08,2017-10-09,D90
C2,완료,CH000010565,P2,상,Medium,2017-08-18,D90,2017-11-06,2017-11-09,D90
C2,완료,CH000010566,P2,상,Medium,2017-08-18,D35,2017-10-13,2017-10-13,D35
C8,완료,CH000010567,P2,상,Medium,2017-08-18,D24,2017-10-12,2017-10-12,D16
C8,완료,CH000010568,P2,상,High,2017-08-18,D88,2017-11-06,2017-11-09,D24
C8,완료,CH000010569,P2,상,High,2017-08-18,D88,2017-10-06,2017-10-06,D24
C8,완료,CH000010570,P2,상,Medium,2017-08-18,D16,2017-10-06,2017-10-06,D42
C8,완료,CH000010571,P2,상,Medium,2017-08-18,D16,2017-10-06,2017-10-06,D56
C8,완료,CH000010572,P2,상,Medium,2017-08-18,D16,2017-10-06,2017-10-06,D56
C8,완료,CH000010573,P2,상,Medium,2017-08-18,D16,2017-10-12,2017-10-12,D56
C8,완료,CH000010574,P2,상,Medium,2017-08-18,D16,2017-10-09,2017-10-09,D56
C8,완료,CH000010575,P2,상,Medium,2017-08-18,D16,2017-10-21,2017-10-22,D56
C8,완료,CH000010576,P2,상,Medium,2017-08-18,D16,2017-10-06,2017-10-06,D56
C8,완료,CH000010577,P2,상,Medium,2017-08-18,D16,2017-10-10,2017-10-12,D69
C8,완료,CH000010578,P2,상,Medium,2017-08-18,D16,2017-10-07,2017-10-07,D69
C8,완료,CH000010579,P2,상,Medium,2017-08-18,D16,2018-05-15,2018-05-04,D36
C8,완료,CH000010580,P2,상,Medium,2017-08-18,D16,2017-12-04,2017-12-07,D96
C8,완료,CH000010581,P2,상,Medium,2017-08-18,D16,2017-10-07,2017-10-08,D16
C8,완료,CH000010582,P2,상,Medium,2017-08-18,D16,2018-09-28,2018-09-29,D18
C8,완료,CH000010583,P2,상,Medium,2017-08-18,D16,2017-10-05,2017-10-05,D22
C8,완료,CH000010584,P2,상,Medium,2017-08-18,D16,2017-10-05,2017-10-05,D22
C8,완료,CH000010585,P2,상,Medium,2017-08-18,D16,2017-10-05,2017-10-05,D42
C8,완료,CH000010586,P2,상,Medium,2017-08-18,D16,2017-10-05,2017-10-05,D90
C8,완료,CH000010587,P2,상,Medium,2017-08-18,D16,2017-10-05,2017-10-05,D22
C8,완료,CH000010588,P2,상,Medium,2017-08-18,D16,2017-10-09,2017-10-09,D88
C8,완료,CH000010589,P2,상,Medium,2017-08-18,D16,2017-10-09,2017-10-06,D24
C8,완료,CH000010590,P2,상,Medium,2017-08-18,D16,2017-10-07,2017-10-05,D24
C8,완료,CH000010591,P2,상,Low,2017-08-18,D42,2017-10-12,2017-10-15,D16
C8,완료,CH000010592,P2,상,Low,2017-08-18,D42,2017-10-07,2017-10-09,D16
C8,완료,CH000010593,P2,상,Low,2017-08-18,D15,2017-10-02,2017-10-03,D17
C8,완료,CH000010594,P2,상,Low,2017-08-18,D15,2017-10-02,2017-10-03,D17
C8,완료,CH000010595,P2,상,Low,2017-08-18,D15,2017-10-06,2017-10-07,D17
C8,완료,CH000010596,P2,상,Low,2017-08-18,D15,2017-10-09,2017-10-10,D17
C8,완료,CH000010597,P2,상,Low,2017-08-18,D15,2017-12-04,2017-12-07,D17
C8,완료,CH000010598,P2,상,Low,2017-08-18,D15,2017-10-07,2017-10-08,D17
C8,완료,CH000010599,P2,상,Low,2017-08-18,D15,2017-10-12,2017-10-12,D17
C8,완료,CH000010600,P2,상,Low,2017-08-18,D15,2017-12-09,2017-12-09,D17
C8,완료,CH000010601,P2,상,Low,2017-08-18,D15,2017-10-09,2017-10-08,D17
C8,완료,CH000010602,P2,중,Low,2017-08-18,D16,2017-10-14,2017-10-14,D54
C8,완료,CH000010603,P2,중,Low,2017-08-18,D16,2017-10-05,2017-10-05,D54
C8,완료,CH000010604,P2,중,Low,2017-08-18,D16,2017-10-19,2017-10-20,D54
C3,완료,CH000010605,P2,상,Low,2017-08-17,D42,2017-10-30,2017-10-23,D21
C3,완료,CH000010606,P2,상,Low,2017-08-17,D69,2017-10-12,2017-10-12,D17
C3,완료,CH000010607,P2,상,Low,2017-08-17,D69,2017-10-09,2017-10-07,D17
C3,완료,CH000010608,P2,상,Low,2017-08-17,D69,2017-10-06,2017-10-07,D17
C3,완료,CH000010609,P2,상,Low,2017-08-17,D35,2017-10-29,2017-10-30,D17
C3,완료,CH000010610,P2,상,Low,2017-08-17,D35,2017-10-09,2017-10-09,D17
C3,완료,CH000010611,P2,상,Low,2017-08-17,D35,2017-10-09,2017-10-09,D17
C3,완료,CH000010612,P2,상,Low,2017-08-17,D35,2017-10-29,2017-10-30,D17
C8,완료,CH000010613,P2,상,Low,2017-08-17,D22,2017-10-10,2017-10-12,D16
C8,완료,CH000010614,P2,상,Low,2017-08-17,D15,2017-10-30,2017-10-22,D16
C8,완료,CH000010615,P2,상,Low,2017-08-17,D15,2017-10-06,2017-10-07,D16
C8,완료,CH000010616,P2,상,Low,2017-08-17,D22,2017-10-02,2017-10-02,D16
C8,완료,CH000010617,P2,상,Low,2017-08-17,D69,2017-10-02,2017-10-02,D16
C3,완료,CH000010618,P2,상,Low,2017-08-15,D42,2017-10-02,2017-10-02,D90
C3,완료,CH000010619,P2,상,Low,2017-08-15,D42,2017-10-02,2017-10-02,D90
C3,완료,CH000010620,P2,상,Low,2017-08-14,D35,2017-10-05,2017-10-05,D16
C3,완료,CH000010621,P2,상,Low,2017-08-14,D35,2017-10-05,2017-10-05,D15
C3,완료,CH000010622,P2,상,Low,2017-08-14,D21,2017-10-12,2017-10-13,D90
C3,완료,CH000010623,P2,상,Low,2017-08-14,D90,2017-10-10,2017-10-12,D16
C3,완료,CH000010624,P2,상,Low,2017-08-14,D21,2017-10-02,2017-10-02,D90
C5,완료,CH000010625,P2,하,Low,2017-08-14,D40,2017-10-02,2017-10-02,D40
C3,완료,CH000010626,P2,상,Low,2017-08-13,D69,2017-10-08,2017-10-09,D17
C3,완료,CH000010627,P2,상,Low,2017-08-13,D69,2018-03-12,2018-03-16,D17
C3,완료,CH000010628,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D53
C3,완료,CH000010629,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D88
C3,완료,CH000010630,P2,상,Low,2017-08-13,D35,2017-10-01,2017-10-02,D88
C3,완료,CH000010631,P2,상,Low,2017-08-13,D35,2017-11-20,2017-11-23,D88
C3,완료,CH000010632,P2,상,Low,2017-08-13,D35,2017-10-04,2017-10-08,D88
C3,완료,CH000010633,P2,상,Low,2017-08-13,D35,2018-08-26,2018-08-27,D88
C3,완료,CH000010634,P2,상,Low,2017-08-13,D35,,2017-10-02,D88
C3,완료,CH000010635,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D88
C3,완료,CH000010636,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D88
C3,완료,CH000010637,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D88
C3,완료,CH000010638,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D88
C3,완료,CH000010639,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D17
C3,완료,CH000010640,P2,상,Low,2017-08-13,D35,2017-10-02,2017-10-05,D22
C3,완료,CH000010641,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D88
C3,완료,CH000010642,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D88
C3,완료,CH000010643,P2,상,Low,2017-08-13,D35,2017-10-02,2017-10-05,D90
C3,완료,CH000010644,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D90
C3,완료,CH000010645,P2,상,Low,2017-08-13,D21,2017-10-05,2017-10-05,D90
C3,완료,CH000010646,P2,상,Low,2017-08-13,D35,2017-10-02,2017-10-05,D17
C3,완료,CH000010647,P2,상,Low,2017-08-13,D35,2017-10-05,2017-10-05,D17
C3,완료,CH000010648,P2,상,Low,2017-08-13,D35,2017-10-02,2017-10-02,D17
C2,완료,CH000010649,P2,상,Medium,2017-08-13,D69,2017-10-08,2017-10-09,D69
C8,완료,CH000010650,P2,상,Low,2017-08-13,D69,2018-03-12,2018-03-16,D24
C8,완료,CH000010651,P2,상,High,2017-08-13,D69,2017-10-02,2017-10-02,D16
C8,완료,CH000010652,P2,상,Low,2017-08-13,D15,2017-10-08,2017-10-09,D16
C8,완료,CH000010653,P2,상,Low,2017-08-13,D15,2017-10-23,2017-10-23,D16
C8,완료,CH000010654,P2,상,Low,2017-08-13,D15,2017-10-02,2017-10-02,D17
C3,완료,CH000010655,P2,상,Low,2017-08-12,D21,2017-10-08,2017-10-09,D88
C3,완료,CH000010656,P2,상,Low,2017-08-12,D21,2017-10-23,2017-10-23,D88
C2,완료,CH000010657,P2,상,Medium,2017-08-12,D35,2017-10-02,2017-10-02,D35
C8,완료,CH000010658,P2,상,Low,2017-08-12,D16,2017-10-08,2017-10-09,D17
C8,완료,CH000010659,P2,상,Low,2017-08-12,D16,2017-10-23,2017-10-23,D17
C8,완료,CH000010660,P2,상,Low,2017-08-12,D16,2017-10-02,2017-10-02,D17
C8,완료,CH000010661,P2,상,Low,2017-08-12,D16,2017-10-08,2017-10-09,D17
C3,완료,CH000010662,P2,상,Low,2017-08-11,D90,2017-10-23,2017-10-23,D88
C3,완료,CH000010663,P2,상,Low,2017-08-11,D35,2017-10-01,2017-10-01,D56
C3,완료,CH000010664,P2,상,Low,2017-08-11,D35,2017-10-01,2017-10-01,D56
C3,완료,CH000010665,P2,상,Low,2017-08-11,D35,2017-10-01,2017-10-01,D17
C3,완료,CH000010666,P2,상,Low,2017-08-11,D35,2017-10-01,2017-10-01,D17
C3,완료,CH000010667,P2,상,Low,2017-08-11,D35,2017-10-01,2017-10-01,D17
C3,완료,CH000010668,P2,상,Low,2017-08-11,D35,2017-10-01,2017-10-01,D17
C3,완료,CH000010669,P2,상,Low,2017-08-11,D35,2017-10-02,2017-10-02,D17
C3,완료,CH000010670,P2,상,Low,2017-08-11,D35,2017-10-06,2017-10-05,D17
C3,완료,CH000010671,P2,상,Low,2017-08-11,D35,2017-10-07,2017-10-07,D17
C3,완료,CH000010672,P2,상,Low,2017-08-11,D36,2017-10-08,2017-10-01,D56
C3,완료,CH000010673,P2,상,Low,2017-08-11,D36,2017-10-05,2017-10-05,D56
C3,완료,CH000010674,P2,상,Low,2017-08-11,D36,2017-10-01,2017-10-02,D56
C3,완료,CH000010675,P2,상,Low,2017-08-11,D36,2017-10-02,2017-10-02,D56
C3,완료,CH000010676,P2,상,Low,2017-08-11,D35,2017-10-30,2017-10-23,D56
C3,완료,CH000010677,P2,상,Low,2017-08-11,D35,2017-10-09,2017-10-09,D56
C3,완료,CH000010678,P2,상,Low,2017-08-11,D16,2017-10-09,2017-10-09,D56
C3,완료,CH000010679,P2,상,Low,2017-08-11,D16,2017-10-09,2017-10-09,D56
C3,완료,CH000010680,P2,상,Low,2017-08-11,D16,2017-10-09,2017-10-09,D56
C3,완료,CH000010681,P2,상,Low,2017-08-11,D16,2017-10-29,2017-10-30,D56
C3,완료,CH000010682,P2,상,Low,2017-08-11,D16,2017-10-07,2017-10-09,D56
C3,완료,CH000010683,P2,상,Low,2017-08-11,D42,2017-10-05,2017-10-05,D56
C3,완료,CH000010684,P2,상,Low,2017-08-11,D42,2017-09-30,2017-10-01,D56
C3,완료,CH000010685,P2,상,Low,2017-08-11,D16,2017-09-30,2017-10-01,D56
C3,완료,CH000010686,P2,상,Low,2017-08-11,D16,2017-10-01,2017-10-01,D56
C3,완료,CH000010687,P2,상,Low,2017-08-11,D16,,2017-09-30,D56
C3,완료,CH000010688,P2,상,Low,2017-08-11,D16,2018-05-15,2018-05-04,D56
C3,완료,CH000010689,P2,상,Low,2017-08-11,D16,2017-11-20,2017-11-23,D56
C3,완료,CH000010690,P2,상,Low,2017-08-11,D16,2018-09-20,2018-09-20,D56
C3,완료,CH000010691,P2,상,Low,2017-08-11,D16,2017-10-16,2017-10-06,D56
C3,완료,CH000010692,P2,상,Low,2017-08-11,D16,2017-10-01,2017-10-01,D56
C3,완료,CH000010693,P2,상,Low,2017-08-11,D16,2017-10-05,2017-10-05,D56
C3,완료,CH000010694,P2,상,Low,2017-08-11,D16,2017-10-02,2017-10-05,D56
C3,완료,CH000010695,P2,상,Low,2017-08-11,D16,2017-10-05,2017-10-05,D56
C3,완료,CH000010696,P2,상,Low,2017-08-11,D16,2017-10-05,2017-10-06,D56
C3,완료,CH000010697,P2,상,Low,2017-08-11,D16,2018-07-20,2018-06-04,D56
C8,완료,CH000010698,P2,중,Low,2017-08-11,D16,2017-09-30,2017-09-30,D17
C3,완료,CH000010699,P2,상,Low,2017-08-10,D35,2017-10-05,2017-10-07,D15
C3,완료,CH000010700,P2,상,Low,2017-08-10,D42,2017-10-01,2017-10-01,D17
C3,완료,CH000010701,P2,상,Low,2017-08-10,D42,2018-05-15,2018-05-04,D17
C3,완료,CH000010702,P2,상,Low,2017-08-10,D42,2017-11-20,2017-11-23,D17
C8,완료,CH000010703,P2,하,Low,2017-08-10,D24,2018-09-20,2018-09-20,D16
C8,완료,CH000010704,P2,상,Low,2017-08-10,D42,2017-09-30,2017-09-30,D16
C3,완료,CH000010705,P2,상,Low,2017-08-08,D21,2017-09-30,2017-09-30,D90
