프로젝트,선종,선종.1,업체구분,검사길이,불량길이,검사방법,검사자ID,과,검사실적입력일,NDE업체,용도판정,사유코드,사유코드 설명,직반장사번,직반장성명,직반장 Vendor 코드,용접사사번,용접사성명,용접완료일,용접방법
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P09,CNT,A,Vendor,625.0,해당없음,초음파,ID00000008,D8,2023-03-03,NC1,승인,해당없음,해당없음,A000014,이*환,V9,W000130,정*식,2023-02-21,FCAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,1700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,1700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000004,D32,2023-03-03,NC2,승인,해당없음,해당없음,A000007,서*영,V4,W000060,오*환,2023-02-24,FCAW
P06,COT,C,Vendor,1700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,1700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,1700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,1700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000161,김*창,2023-02-25,SAW
P06,COT,C,Vendor,1700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P06,COT,C,Vendor,700.0,해당없음,초음파,ID00000002,D1,2023-03-03,NC1,승인,해당없음,해당없음,A000002,고*선,V1,W000001,한*진,2023-02-25,SAW
P11,CNT,A,Vendor,2200.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000015,김*수,V10,W000204,황*식,2023-02-25,FCAW
P27,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000009,김*찬,V6,W000212,이*택,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000009,김*찬,V6,W000212,이*택,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000009,김*찬,V6,W000212,이*택,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000216,제*규,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000217,손*렬,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000217,손*렬,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000217,손*렬,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000216,제*규,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000217,손*렬,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000217,손*렬,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000216,제*규,2023-02-21,FCAW
P10,CNT,A,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000216,제*규,2023-02-21,FCAW
P10,CNT,A,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000216,제*규,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000217,손*렬,2023-02-21,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,2200.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000228,김*균,2023-02-25,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000005,D49,2023-03-03,NC1,승인,해당없음,해당없음,A000011,문*성,V7,W000215,이*봉,2023-02-25,FAB
P10,CNT,A,Vendor,645.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,685.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,580.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000247,김*식,2023-02-21,FCAW
P10,CNT,A,Vendor,665.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000247,김*식,2023-02-21,FCAW
P10,CNT,A,Vendor,810.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000247,김*식,2023-02-21,FCAW
P10,CNT,A,Vendor,1250.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000247,김*식,2023-02-21,FCAW
P10,CNT,A,Vendor,830.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000247,김*식,2023-02-21,FCAW
P10,CNT,A,Vendor,1250.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,770.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,685.0,해당없음,초음파,ID00000010,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000247,김*식,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1700.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,2200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-21,FCAW
P10,CNT,A,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
P10,CNT,A,Vendor,2200.0,해당없음,초음파,ID00000009,D24,2023-03-03,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000257,오*우,2023-02-21,FCAW
